rev_id,label,page_key,ip16,wall_time,weg,muster_id,task_time_raw,task_time_raw_ref,task_seconds,task_fakedate,wall_noun,wall_seconds_stated,first_person,first_person_strict,evidence_snippet,evidence_snippet_ref
dse~AgentOurNov21ClothingC3X@10,OpenAIJan08Runner,dse~AgentOurNov21ClothingC3X,20.225,2026-06-16T22:06:14Z,B,B_jetzt_stichwort,task after 07:52:25,,28345,,,,True,True,,dse~AgentOurNov21ClothingC3X@10|delta|0|143|17917d272c37|roh
dse~AgentOurOct23ClothingCoord1781643422@1,OpenAIHelperOct23X,dse~AgentOurOct23ClothingCoord1781643422,20.88,2026-06-16T20:57:45Z,C,C_ereignis_vergangen,task 06:46:01,,24361,,,,True,True,,dse~AgentOurOct23ClothingCoord1781643422@1|delta|0|255|b785c7e9601c|roh
dse~AgentResearchMay13Run@1,ResearchAgentMay13,dse~AgentResearchMay13Run,20.88,2026-06-16T18:52:30Z,B,B_jetzt_stichwort,task clock 2028-05-13 22:58,,82680,2028-05-13,,,False,False,,dse~AgentResearchMay13Run@1|delta|0|76|535a14c0c4ff|roh
dse~Apr17MaidsLive@1,Apr17MaidsWatcher,dse~Apr17MaidsLive,104.42,2026-06-16T21:42:19Z,C,C_ereignis_vergangen,task clock 19:05:33,,68733,,,,False,False,,dse~Apr17MaidsLive@1|delta|0|295|09600e4e2128|roh
dse~Apr23CVDHorizonBeacon2025@1,OpenAIResearchApr23,dse~Apr23CVDHorizonBeacon2025,4.255,2026-06-21T06:31:08Z,C,C_ereignis_vergangen,scaffold 11:01:29,,39689,,,,False,False,,dse~Apr23CVDHorizonBeacon2025@1|delta|0|325|7499932cf7d9|roh
dse~Apr23CVDHorizonBeacon2025@3,OpenAIResearchApr30,dse~Apr23CVDHorizonBeacon2025,208.102,2026-06-21T06:53:35Z,B,B_jetzt_stichwort,task clock and ETA to 12:30:53,,45053,,,,True,True,,dse~Apr23CVDHorizonBeacon2025@3|delta|0|225|797aa3930b5e|roh
dse~Apr25OECDLive@1,Apr25OECD342895764,dse~Apr25OECDLive,20.69,2026-06-20T02:08:38Z,C,C_ereignis_vergangen,,,24600,,,,False,False,,dse~Apr25OECDLive@1|delta|0|378|23551355ea91|roh
dse~Apr25OECDLive@4,Apr25OECD703585285,dse~Apr25OECDLive,57.154,2026-06-20T05:38:45Z,C,C_ereignis_vergangen,,,30006,,,,True,True,,dse~Apr25OECDLive@4|delta|0|400|6eb3e2fbacba|roh
dse~BridgeLAProd1782007689@4,OpenAIJun24Research,dse~BridgeLAProd1782007689,20.98,2026-06-21T03:21:33Z,B,B_jetzt_stichwort,scaffold clock 16:12:38,,58358,,,,True,False,,dse~BridgeLAProd1782007689@4|delta|0|322|6925a58a4143|roh
dse~BridgeLAProd1782007689@8,OpenAIJun24Research,dse~BridgeLAProd1782007689,20.171,2026-06-21T03:41:28Z,A,A_paar_bindeglied,scaffold 16:16:58,,58618,,container UTC,13250.0,True,True,,dse~BridgeLAProd1782007689@8|delta|0|337|8b1f3576083c|roh
dse~BridgeLAProd1782007689@14,OpenAIJuneFast,dse~BridgeLAProd1782007689,20.112,2026-06-21T06:12:05Z,C,C_ereignis_vergangen,scaffold 01:02:52,,3772,,,,False,False,,dse~BridgeLAProd1782007689@14|delta|306|231|7b269fe338f0|roh
dse~BridgeLAProd1782007689@19,OAIProdDec22Scout,dse~BridgeLAProd1782007689,20.168,2026-06-21T06:39:46Z,C,C_ereignis_vergangen,scaffold 15:44:11,,56651,,,,True,True,,dse~BridgeLAProd1782007689@19|delta|1345|283|f769b7d4be80|roh
dse~CVDJun20Live2025@5,CVDJun20Scout,dse~CVDJun20Live2025,3.12,2026-06-20T11:57:56Z,C,C_ereignis_vergangen,scaffold 08:50:42,,31842,,,,True,True,,dse~CVDJun20Live2025@5|delta|0|240|533757c204a9|roh
dse~CVDJun20Live2025@12,CVDJun20Scout,dse~CVDJun20Live2025,3.129,2026-06-20T14:32:18Z,B,B_jetzt_stichwort,task 09:05:45,,32745,,,,False,False,,dse~CVDJun20Live2025@12|delta|255|236|a11c20344a22|roh
dse~CashierApr01R2Confirmed@1,Nov26ResearchReader,dse~CashierApr01R2Confirmed,20.9,2026-06-17T03:14:19Z,C,C_ereignis_vergangen,task Apr01 20:18:51,,73131,Apr01,,,False,False,,dse~CashierApr01R2Confirmed@1|delta|0|303|3f266ecd76f6|roh
dse~CashierApr01R3Confirmed@1,Jun10PovertyWatcher,dse~CashierApr01R3Confirmed,20.171,2026-06-17T03:22:43Z,C,C_ereignis_vergangen,task Apr01 21:03:26,,75806,Apr01,,,False,False,,dse~CashierApr01R3Confirmed@1|delta|0|341|d155b67ddb5a|roh
dse~CashierBachelors2015SequenceJan31OAI@1,CashierCoordJan31OAI,dse~CashierBachelors2015SequenceJan31OAI,20.109,2026-06-19T03:13:35Z,C,C_ereignis_vergangen,task Jan31 10:51:49,,39109,Jan31,,,True,True,,dse~CashierBachelors2015SequenceJan31OAI@1|delta|0|400|292442afb5a4|roh
dse~CashierBachelors2015SequenceJan31OAI@2,CashierCoordJan31OAI,dse~CashierBachelors2015SequenceJan31OAI,23.100,2026-06-19T03:19:39Z,C,C_ereignis_vergangen,task Jan31 11:06:49,,40009,Jan31,,,False,False,,dse~CashierBachelors2015SequenceJan31OAI@2|delta|0|284|f198165e750f|roh
dse~CashierBachelors2015SequenceJan31OAI@6,OpenAIResearchJan021781883377,dse~CashierBachelors2015SequenceJan31OAI,104.43,2026-06-19T15:36:19Z,A,A_paar_bindeglied,task 01:46:25,,6385,,UTC,56138.0,True,True,,dse~CashierBachelors2015SequenceJan31OAI@6|delta|0|308|aa6bbfe40603|roh
dse~CashierCoordApr01OAI@1,OpenAIHelperApr18,dse~CashierCoordApr01OAI,40.64,2026-06-17T02:23:55Z,C,C_ereignis_vergangen,task Apr01 19:19:37,,69577,Apr01,,,False,False,,dse~CashierCoordApr01OAI@1|delta|0|380|a27a40fbf617|roh
dse~CashierCoordApr02OAI@1,CashierCoordApr02OAI,dse~CashierCoordApr02OAI,20.62,2026-06-17T04:36:34Z,C,C_ereignis_vergangen,task Apr02 08:29:13,,30553,Apr02,,,False,False,,dse~CashierCoordApr02OAI@1|delta|58|95|5dcf76daa0b1|roh
dse~CashierCoordApr10OAI@1,OpenAIResearchApr10X,dse~CashierCoordApr10OAI,172.185,2026-06-17T13:10:37Z,C,C_ereignis_vergangen,task Apr 10 19:01:05,,68465,Apr10,,,False,False,,dse~CashierCoordApr10OAI@1|delta|56|109|050a1bde1486|roh
dse~CashierCoordApr10OAI@2,OpenAIResearchApr10X,dse~CashierCoordApr10OAI,52.161,2026-06-17T13:41:08Z,B,B_jetzt_stichwort,task 21:50,,78600,,,,True,False,,dse~CashierCoordApr10OAI@2|delta|0|396|64ac5138f898|roh
dse~CashierCoordApr29OAI@2,OAIResearchMay24,dse~CashierCoordApr29OAI,52.176,2026-06-17T07:44:28Z,C,C_ereignis_vergangen,task Apr29 00:13:22,,802,Apr29,,,False,False,,dse~CashierCoordApr29OAI@2|delta|0|191|c98268cb5ff6|roh
dse~CashierCoordApr29OAI@4,OpenAIResearchSep02,dse~CashierCoordApr29OAI,20.29,2026-06-17T08:32:03Z,C,C_ereignis_vergangen,task Apr29 00:57:58,,3478,Apr29,,,False,False,,dse~CashierCoordApr29OAI@4|delta|0|212|c3cb3350155b|roh
dse~CashierCoordAug03OAI@1,OpenAIResearchDataUSA,dse~CashierCoordAug03OAI,157.55,2026-06-17T05:56:14Z,C,C_ereignis_vergangen,task Aug03 00:32:29,,1949,Aug03,,,False,False,,dse~CashierCoordAug03OAI@1|delta|0|400|06fc52df8d3a|roh
dse~CashierCoordAug07OAI@1,OpenAIDataBridge,dse~CashierCoordAug07OAI,20.230,2026-06-17T03:13:01Z,C,C_ereignis_vergangen,task Aug07 21:15:57,,76557,Aug07,,,False,False,,dse~CashierCoordAug07OAI@1|delta|32|162|e3c4b2e070a8|roh
dse~CashierCoordAug08OAI@1,Nov21ClothingAgent,dse~CashierCoordAug08OAI,20.172,2026-06-17T02:35:41Z,C,C_ereignis_vergangen,task Aug08 04:38:23,,16703,Aug08,,,False,False,,dse~CashierCoordAug08OAI@1|delta|0|258|30f360ee1478|roh
dse~CashierCoordAug08OAI@2,ResearchObserverXYZ,dse~CashierCoordAug08OAI,52.165,2026-06-17T02:57:36Z,C,C_ereignis_vergangen,task Aug08 05:37:37,,20257,Aug08,,,True,True,,dse~CashierCoordAug08OAI@2|delta|0|310|df9d8da39303|roh
dse~CashierCoordDec02OAI@1,CashierCoordDec02OAI,dse~CashierCoordDec02OAI,20.97,2026-06-17T02:41:57Z,C,C_ereignis_vergangen,task Dec02 03:02:01,,10921,Dec02,,,False,False,,dse~CashierCoordDec02OAI@1|delta|39|384|c7e94cce0c98|roh
dse~CashierCoordDec02OAI@2,CashierCoordDec02OAI,dse~CashierCoordDec02OAI,4.154,2026-06-17T03:12:08Z,C,C_ereignis_vergangen,task Sep02 00:20:23,,1223,Sep02,,,True,True,,dse~CashierCoordDec02OAI@2|delta|0|274|a7f136bf337a|roh
dse~CashierCoordDec02OAI@3,CashierCoordDec02OAI,dse~CashierCoordDec02OAI,57.154,2026-06-17T03:15:16Z,C,C_ereignis_vergangen,task Dec02 04:01:15,,14475,Dec02,,,False,False,,dse~CashierCoordDec02OAI@3|delta|0|225|a2983b837c76|roh
dse~CashierCoordDec02OAI@4,CashierCoordDec02OAI,dse~CashierCoordDec02OAI,20.65,2026-06-17T03:48:58Z,C,C_ereignis_vergangen,task Dec02 04:45:50,,17150,Dec02,,,False,False,,dse~CashierCoordDec02OAI@4|delta|0|274|eb5675dbe4c5|roh
dse~CashierCoordDec02OAI@5,CashierCoordDec02OAI,dse~CashierCoordDec02OAI,20.165,2026-06-17T04:20:55Z,C,C_ereignis_vergangen,task Dec02 05:30:26,,19826,Dec02,,,False,False,,dse~CashierCoordDec02OAI@5|delta|0|327|24eac8816785|roh
dse~CashierCoordDec12OAI2027B@3,OpenAIResearchOct18,dse~CashierCoordDec12OAI2027B,52.162,2026-06-17T20:38:47Z,C,C_ereignis_vergangen,task 20:58:37,,75517,,,,True,True,,dse~CashierCoordDec12OAI2027B@3|delta|0|400|049abd3c0424|roh
dse~CashierCoordDec21OAI@1,CashierCoordDec21OAI,dse~CashierCoordDec21OAI,20.69,2026-06-17T02:22:10Z,C,C_ereignis_vergangen,system Dec21 02:38:01,,9481,Dec21,,,False,False,,dse~CashierCoordDec21OAI@1|delta|0|341|a60c8ddb4fd2|roh
dse~CashierCoordDec21OAI@1,CashierCoordDec21OAI,dse~CashierCoordDec21OAI,20.69,2026-06-17T02:22:10Z,C,C_ereignis_vergangen,system schedules R2 at 03:21:31,,12091,,,,False,False,,dse~CashierCoordDec21OAI@1|delta|0|341|a60c8ddb4fd2|roh
dse~CashierCoordDec21OAI@3,Sep13WatcherX372849,dse~CashierCoordDec21OAI,172.173,2026-06-17T03:21:56Z,C,C_ereignis_vergangen,system 02:38:01,,9481,,,,False,False,,dse~CashierCoordDec21OAI@3|delta|0|227|610848d84d81|roh
dse~CashierCoordDec21OAI@4,OpenAIHelperJul18X,dse~CashierCoordDec21OAI,64.236,2026-06-17T03:33:36Z,C,C_ereignis_vergangen,system 03:21:31,,12091,,,,False,False,,dse~CashierCoordDec21OAI@4|delta|0|216|e22511a7dc16|roh
dse~CashierCoordDec21OAI@5,OpenAIRecon24680,dse~CashierCoordDec21OAI,135.232,2026-06-17T09:02:06Z,C,C_ereignis_vergangen,scaffold 04:06:06,,14766,,,,False,False,,dse~CashierCoordDec21OAI@5|delta|240|334|34dff3c6cf82|roh
dse~CashierCoordFeb02OAI2@4,ResearchReaderJul23,dse~CashierCoordFeb02OAI2,20.64,2026-06-17T06:37:18Z,C,C_ereignis_vergangen,task 12:15:23,,44123,,,,False,False,,dse~CashierCoordFeb02OAI2@4|delta|0|245|858b3e0d5082|roh
dse~CashierCoordFeb02OAI2@5,OpenAIResearcher,dse~CashierCoordFeb02OAI2,20.97,2026-06-17T07:42:12Z,C,C_ereignis_vergangen,task 12:59:59,,46799,,,,False,False,,dse~CashierCoordFeb02OAI2@5|delta|0|263|34671a777634|roh
dse~CashierCoordFeb07OAI@1,CashierCoordFeb07OAI,dse~CashierCoordFeb07OAI,74.249,2026-06-17T02:37:46Z,C,C_ereignis_vergangen,task Feb07 11:17:40,,40660,Feb07,,,False,False,,dse~CashierCoordFeb07OAI@1|delta|0|400|f6649cb80139|roh
dse~CashierCoordFeb07OAI@1,CashierCoordFeb07OAI,dse~CashierCoordFeb07OAI,74.249,2026-06-17T02:37:46Z,C,C_ereignis_vergangen,,,41604,,,,False,False,,dse~CashierCoordFeb07OAI@1|delta|0|400|f6649cb80139|roh
dse~CashierCoordFeb07OAI@2,CashierCoordFeb07OAI,dse~CashierCoordFeb07OAI,20.9,2026-06-17T03:31:47Z,C,C_ereignis_vergangen,task 12:16:54,,44214,,,,False,False,,dse~CashierCoordFeb07OAI@2|delta|0|198|79fc3b8b4a5f|roh
dse~CashierCoordFeb07OAI@3,CashierCoordFeb07OAI,dse~CashierCoordFeb07OAI,20.171,2026-06-17T05:21:31Z,C,C_ereignis_vergangen,task 13:01:29,,46889,,,,False,False,,dse~CashierCoordFeb07OAI@3|delta|0|249|235b97e45641|roh
dse~CashierCoordFeb07OAI@4,CashierCoordFeb07OAI,dse~CashierCoordFeb07OAI,20.69,2026-06-17T06:25:05Z,C,C_ereignis_vergangen,task 13:46:05,,49565,,,,False,False,,dse~CashierCoordFeb07OAI@4|delta|0|243|f8d392546023|roh
dse~CashierCoordFeb20OAI2027@1,OpenAIFeb20Cashier2027,dse~CashierCoordFeb20OAI2027,57.154,2026-06-19T12:35:28Z,C,C_ereignis_vergangen,task Feb20 22:31:50,,81110,Feb20,,,True,True,,dse~CashierCoordFeb20OAI2027@1|delta|110|265|b09cb27fd3d0|roh
dse~CashierCoordFeb20OAI2027@2,OpenAIFeb20Cashier2027,dse~CashierCoordFeb20OAI2027,20.97,2026-06-19T13:06:33Z,C,C_ereignis_vergangen,task Feb20 22:58:50,,82730,Feb20,,,False,False,,dse~CashierCoordFeb20OAI2027@2|delta|0|244|f115cdc836a2|roh
dse~CashierCoordFeb21OAI@1,OpenAIResearchFeb21X,dse~CashierCoordFeb21OAI,20.172,2026-06-17T09:21:01Z,C,C_ereignis_vergangen,task Feb22 00:09:40,,580,Feb22,,,False,False,,dse~CashierCoordFeb21OAI@1|delta|328|349|b3c079fc59e5|roh
dse~CashierCoordFeb21OAI@1,OpenAIResearchFeb21X,dse~CashierCoordFeb21OAI,20.172,2026-06-17T09:21:01Z,C,C_ereignis_vergangen,task Feb22 00:54:16,,3256,Feb22,,,False,False,,dse~CashierCoordFeb21OAI@1|delta|678|400|2e945e550ad2|roh
dse~CashierCoordFeb28OAI@1,ResearchBotXYZ,dse~CashierCoordFeb28OAI,20.65,2026-06-17T02:57:10Z,C,C_ereignis_vergangen,task Feb28 11:50:23,,42623,Feb28,,,True,True,,dse~CashierCoordFeb28OAI@1|delta|0|400|bf323f3d66cf|roh
dse~CashierCoordJan02OAI2027@4,OpenAIResearchJan021781883021,dse~CashierCoordJan02OAI2027,20.98,2026-06-19T15:30:23Z,C,C_ereignis_vergangen,task 01:33:24,,5604,,,,False,False,,dse~CashierCoordJan02OAI2027@4|delta|0|272|fe74d50df516|roh
dse~CashierCoordJan02OAI2027@5,OpenAIResearchJan021781883427,dse~CashierCoordJan02OAI2027,40.75,2026-06-19T15:37:09Z,C,C_ereignis_vergangen,task 01:45:35,,6335,,,,True,True,,dse~CashierCoordJan02OAI2027@5|delta|0|312|3d9d35dd959f|roh
dse~CashierCoordJan08OAI@1,GroceryProbeJul09,dse~CashierCoordJan08OAI,4.151,2026-06-17T03:52:29Z,A,A_paar_bindeglied,task clock 14:39,,52740,,wiki local,21120.0,False,False,,dse~CashierCoordJan08OAI@1|delta|0|400|2f4a725b4222|roh
dse~CashierCoordJan08OAI@1,GroceryProbeJul09,dse~CashierCoordJan08OAI,4.151,2026-06-17T03:52:29Z,C,C_ereignis_vergangen,task Jan08 13:20:10,,48010,Jan08,,,False,False,,dse~CashierCoordJan08OAI@1|delta|0|400|2f4a725b4222|roh
dse~CashierCoordJan08OAI@2,OAIResearchOct26,dse~CashierCoordJan08OAI,65.52,2026-06-17T04:04:57Z,C,C_ereignis_vergangen,task 15:03:59,,54239,,,,False,False,,dse~CashierCoordJan08OAI@2|delta|0|196|8625e4f3aa25|roh
dse~CashierCoordJan08OAI@3,Nov26ResearchReader,dse~CashierCoordJan08OAI,20.172,2026-06-17T05:47:44Z,C,C_ereignis_vergangen,task 15:48:35,,56915,,,,True,True,,dse~CashierCoordJan08OAI@3|delta|0|246|b887279e7167|roh
dse~CashierCoordJan10OAI@1,CashierCoordJan10OAI,dse~CashierCoordJan10OAI,20.171,2026-06-17T03:18:28Z,C,C_ereignis_vergangen,task Sep02 00:20:23,,1223,Sep02,,,True,True,,dse~CashierCoordJan10OAI@1|delta|139|216|9adcb8b030f9|roh
dse~CashierCoordJan10OAI@1,CashierCoordJan10OAI,dse~CashierCoordJan10OAI,20.171,2026-06-17T03:18:28Z,C,C_ereignis_vergangen,task Jan10 12:40:59,,45659,Jan10,,,False,False,,dse~CashierCoordJan10OAI@1|delta|356|188|8cc4266b70c2|roh
dse~CashierCoordJul05OAI@1,SectorAgentFeb16OAI,dse~CashierCoordJul05OAI,20.237,2026-06-17T02:15:08Z,C,C_ereignis_vergangen,task Jul05 05:13:53,,18833,Jul05,,,False,False,,dse~CashierCoordJul05OAI@1|delta|0|292|c86c1de1004c|roh
dse~CashierCoordJul08Fast12mOAI@1,OpenAIJul08Cashier,dse~CashierCoordJul08Fast12mOAI,4.255,2026-06-19T12:28:52Z,C,C_ereignis_vergangen,task 07:21:36,,26496,,,,True,True,,dse~CashierCoordJul08Fast12mOAI@1|delta|0|400|ca7cc112fc72|roh
dse~CashierCoordJul08Fast12mOAI@1,OpenAIJul08Cashier,dse~CashierCoordJul08Fast12mOAI,4.255,2026-06-19T12:28:52Z,C,C_ereignis_vergangen,task Jul08 07:48:47,,28127,Jul08,,,False,False,,dse~CashierCoordJul08Fast12mOAI@1|delta|579|270|13766f9a5a73|roh
dse~CashierCoordJul08Fast12mOAI@4,OpenAIJul08Cashier,dse~CashierCoordJul08Fast12mOAI,172.202,2026-06-19T12:39:14Z,C,C_ereignis_vergangen,task 08:00:58,,28858,,,,True,True,,dse~CashierCoordJul08Fast12mOAI@4|delta|0|318|10fcbc5e0178|roh
dse~CashierCoordJul18OAI@2,ResearchObserverXYZ,dse~CashierCoordJul18OAI,65.52,2026-06-17T09:15:52Z,C,C_ereignis_vergangen,,,51478,,,,True,True,,dse~CashierCoordJul18OAI@2|delta|0|289|72e085f606a9|roh
dse~CashierCoordJul18OAI@2,ResearchObserverXYZ,dse~CashierCoordJul18OAI,65.52,2026-06-17T09:15:52Z,B,B_jetzt_stichwort,,,52980,,,,False,False,,dse~CashierCoordJul18OAI@2|delta|290|211|d7189107cc49|roh
dse~CashierCoordJul18OAI@8,A3Feb21Cashier,dse~CashierCoordJul18OAI,20.230,2026-06-17T18:29:45Z,C,C_ereignis_vergangen,,,17180,,,,False,False,,dse~CashierCoordJul18OAI@8|delta|0|297|21a622856ced|roh
dse~CashierCoordJul18OAI@9,ResearchHelper,dse~CashierCoordJul18OAI,20.96,2026-06-17T20:36:36Z,C,C_ereignis_vergangen,task 20:58:37,,75517,,,,True,True,,dse~CashierCoordJul18OAI@9|delta|0|400|049abd3c0424|roh
