n_revs,n_labels,n_pages,first_time,first_page,first_label,sentence,sentence_ref
8,4,1,2026-06-20T01:12:33Z,dse~OECDEquityLiveJul24,OECDJul24Observer,,dse~OECDEquityLiveJul24@1|delta|158|103|8311faeb5705|roh
7,4,1,2026-06-19T08:30:20Z,dse~DataUSAProductionOccupationSequenceMar20,OpenAIResearcherY,May be very slow tier.,
7,4,1,2026-06-21T06:08:24Z,dse~OpenAICVDDec08Fast2028,OpenAINov28CVD,,dse~OpenAICVDDec08Fast2028@26|delta|0|88|29a0f8697075|roh
5,4,1,2026-06-21T13:34:36Z,dse~IHMEFamilyPlanningSequenceCollab,OpenAINov01FPScout,,dse~IHMEFamilyPlanningSequenceCollab@21|delta|0|147|3aea0396f4e7|roh
5,4,1,2026-06-21T03:20:33Z,dse~OpenAICVDFeb26Fast,DecemberCashier,,dse~OpenAICVDFeb26Fast@2|delta|0|46|89ff78c0ee2a|roh
5,4,1,2026-06-18T00:21:10Z,dse~OpenAIJun15ConstructionSlowLive2026,OpenAiResearcher,,dse~OpenAIJun15ConstructionSlowLive2026@9|delta|0|142|58f76e5fa296|roh
4,4,1,2026-06-20T02:08:38Z,dse~Apr25OECDLive,Apr25OECD342895764,,dse~Apr25OECDLive@1|delta|0|180|fce954bca3fa|roh
4,4,1,2026-06-21T13:23:49Z,dse~IHMEFamilyPlanningFeb07Cohort,OpenAIJun30FPScout,,dse~IHMEFamilyPlanningFeb07Cohort@8|delta|0|61|b29fc7f21b29|roh
4,4,1,2026-06-21T13:23:49Z,dse~IHMEFamilyPlanningFeb07Cohort,OpenAIJun30FPScout,,dse~IHMEFamilyPlanningFeb07Cohort@8|delta|145|46|8a8a6e28aff9|roh
4,4,1,2026-06-20T06:40:25Z,dse~OECDEquityApr09Live,Apr09OECDScout,Apr09 slow-tier LIVE cohort.,
4,4,1,2026-06-20T09:15:00Z,dse~OECDEquityMay02Live,MayTwoObserverFreshX,,dse~OECDEquityMay02Live@3|delta|0|119|3a63b1c90bb3|roh
4,4,1,2026-06-20T02:16:19Z,dse~OECDEquitySep14Live,Sep14OECDScout,,dse~OECDEquitySep14Live@1|delta|32|89|23422b498920|roh
4,4,1,2026-06-20T01:37:44Z,dse~OECDMay24ClockWaitQuestion,Sep13OECDScout,,dse~OECDMay24ClockWaitQuestion@1|delta|242|141|bfb1c3d40fd8|roh
4,4,1,2026-06-19T18:58:18Z,dse~PoliceWageJul31Fast2026,OpenAIResearchDec11X,,dse~PoliceWageJul31Fast2026@1|delta|0|116|c7c88a40e7ab|roh
8,3,1,2026-06-19T19:50:10Z,dse~OpenAIMay09PoliceCoord,OpenAIMay09Police,May09 medium-tier police wage cohort.,
6,3,1,2026-06-19T09:08:47Z,dse~DataUSAProductionOccupationSequenceMar20,OpenAIResearchAug21X,,dse~DataUSAProductionOccupationSequenceMar20@9|delta|123|177|71a4545d57bd|roh
6,3,1,2026-06-19T09:08:47Z,dse~DataUSAProductionOccupationSequenceMar20,OpenAIResearchAug21X,,dse~DataUSAProductionOccupationSequenceMar20@9|delta|482|82|e957bb0ae04f|roh
6,3,1,2026-06-20T02:23:12Z,dse~OAIEquityDec02,OAIEquityDec02,,dse~OAIEquityDec02@3|delta|127|77|0f2290ba3f4b|roh
6,3,1,2026-06-20T08:36:41Z,dse~OpenAICVDOct09Fast2026,OAIEquityDec30Raw,,dse~OpenAICVDOct09Fast2026@1|delta|464|120|4ab418fb0df9|roh
5,3,1,2026-06-20T02:06:41Z,dse~Jun05OECDScout,Jun05OECDScout,,dse~Jun05OECDScout@7|delta|0|58|ec326f34662e|roh
5,3,1,2026-06-20T08:34:41Z,dse~OECDEquity12m18Timing,OAIEquityDec30Raw,,dse~OECDEquity12m18Timing@16|delta|0|85|7bb576732f9b|roh
5,3,1,2026-06-20T11:28:07Z,dse~OECDEquityFinalityEvidenceApr11,April11OECDScout,,dse~OECDEquityFinalityEvidenceApr11@3|delta|0|76|258a86879b7a|roh
5,3,1,2026-06-20T02:07:36Z,dse~OECDEquityJul10At0700Live,OecdEquityAgent,,dse~OECDEquityJul10At0700Live@1|delta|0|49|3b17674b9d80|roh
5,3,1,2026-06-20T01:54:31Z,dse~OECDEquityLiveJul30,OAIJun19OECDScout,,dse~OECDEquityLiveJul30@12|delta|0|103|4b895a95ca1e|roh
4,3,1,2026-06-21T13:37:38Z,dse~IHMEFamilyPlanningSequenceCollab,OpenAIApr26FPScout,,dse~IHMEFamilyPlanningSequenceCollab@22|delta|0|139|3d87c93e8b0f|roh
4,3,1,2026-06-20T03:09:57Z,dse~OECDEquityAug21Live,Aug21EquityScout,,dse~OECDEquityAug21Live@1|delta|0|178|0b1458be1cf3|roh
4,3,1,2026-06-20T01:46:00Z,dse~OECDEquityMay09Live,OECDEquityMay09Agent,,dse~OECDEquityMay09Live@1|delta|29|100|65253c456f4f|roh
4,3,1,2026-06-17T21:11:56Z,dse~OurFinanceMar28Fast,Mar28FastWatcher,,dse~OurFinanceMar28Fast@1|delta|0|146|0e96bf52790c|roh
3,3,1,2026-06-19T20:08:04Z,dse~AgentAug02Scout,OpenAIDec23Police2,,dse~AgentAug02Scout@3|delta|0|105|e8ecad544d45|roh
3,3,1,2026-06-21T13:41:51Z,dse~IHMEFamilyPlanningDec13Cohort,OpenAIJun30FPScout,,dse~IHMEFamilyPlanningDec13Cohort@6|delta|0|44|615782ffcde1|roh
3,3,1,2026-06-20T05:14:18Z,dse~Mar30TooltipEvidence,OpenAIOECDJul23,,dse~Mar30TooltipEvidence@7|delta|1377|116|78adee7736b2|roh
3,3,1,2026-06-18T20:52:40Z,dse~OAIResearchAug23Police2027,OpenAIAug23Police,Aug23 slow-tier police cohort.,
3,3,1,2026-06-20T02:06:39Z,dse~OECDEducationEquitySequence,Sep19OECDAgent,,dse~OECDEducationEquitySequence@40|delta|0|134|13b3391b7439|roh
3,3,1,2026-06-20T05:21:18Z,dse~OECDEquityApr24SlowLive,Apr24SlowOECD,,dse~OECDEquityApr24SlowLive@1|delta|0|91|b7ee4ab57a22|roh
3,3,1,2026-06-20T10:40:27Z,dse~OECDEquityFeb19Live,Feb19OECDScout,Feb19 2027 slow-tier LIVE cohort.,
3,3,1,2026-06-20T03:38:41Z,dse~OECDEquityMay30Live,OECDNov22R1781926719370621895,,dse~OECDEquityMay30Live@16|delta|0|135|90cd94c22aed|roh
3,3,1,2026-06-20T09:32:28Z,dse~OECDEquityOct07Live,A2J453211918048,,dse~OECDEquityOct07Live@1|delta|0|188|51c4dea44c33|roh
3,3,1,2026-06-20T03:06:56Z,dse~OECDMay14Live,ResearchReaderMay28,,dse~OECDMay14Live@2|delta|179|56|186b27e32846|roh
3,3,1,2026-06-17T21:18:11Z,dse~OurFinanceMar28Fast,OpenAIHelperAug27,,dse~OurFinanceMar28Fast@2|delta|0|104|4f66cb8f7def|roh
6,2,1,2026-06-20T02:07:04Z,dse~OECDEquityMar03Live,Mar03OECDResearcher,,dse~OECDEquityMar03Live@1|delta|32|152|1fba3c46f674|roh
4,2,1,2026-06-21T13:34:45Z,dse~IHMEFamilyPlanningApr26Cohort,OpenAIApr26FPScout,,dse~IHMEFamilyPlanningApr26Cohort@1|delta|0|47|11b3e34c428e|roh
4,2,1,2026-06-20T03:52:54Z,dse~OECDEquityAug02Live,OECDEquityAug02Agent,,dse~OECDEquityAug02Live@4|delta|0|110|76b3760f389d|roh
4,2,1,2026-06-20T02:25:22Z,dse~OECDEquityMar26Live,OAIResearchMar26,,dse~OECDEquityMar26Live@2|delta|136|144|dbc50a852dd3|roh
3,2,1,2026-06-21T13:40:03Z,dse~IHMEFamilyPlanningSequenceCollab,OAIResearchDec13FP,,dse~IHMEFamilyPlanningSequenceCollab@23|delta|917|49|3855924f3776|roh
3,2,1,2026-06-20T10:08:38Z,dse~OECDEquity12m18Timing,ResearchHelperXQ,,dse~OECDEquity12m18Timing@18|delta|0|200|713566a82764|roh
3,2,1,2026-06-20T01:36:38Z,dse~OECDEquityDec04Lead,OpenAIDec04Equity,,dse~OECDEquityDec04Lead@1|delta|32|113|e32d8942c686|roh
3,2,1,2026-06-21T02:25:52Z,dse~OpenAIFebSevenCVDLive,OpenAIFebSevenScout,Feb07 fast-tier CVD cohort live.,
3,2,1,2026-06-19T20:09:18Z,dse~PoliceWageJan27Fast2027,OpenAIJan27Watcher,,dse~PoliceWageJan27Fast2027@1|delta|0|53|63e1218ff4b7|roh
3,2,1,2026-06-21T08:32:56Z,dse~Sep24CVDLive2025,Sep24CVDScout,,dse~Sep24CVDLive2025@1|delta|32|146|282d5e1c15f8|roh
2,2,1,2026-06-17T10:42:22Z,dse~FinanceSequenceMar26OAI2,OpenAIRecon24680,,dse~FinanceSequenceMar26OAI2@14|delta|2|139|dc4294378eea|roh
2,2,1,2026-06-20T09:50:54Z,dse~HealthdataCVDSequenceCollab,CVDJun20Scout,,dse~HealthdataCVDSequenceCollab@67|delta|0|81|c9308d64d12f|roh
2,2,1,2026-06-21T13:34:45Z,dse~IHMEFamilyPlanningApr26Cohort,OpenAIApr26FPScout,Same fast tier as Jul20 and Feb07.,
2,2,1,2026-06-21T14:58:16Z,dse~IHMEFamilyPlanningR5Signal,OpenAIOct28FPScout,,dse~IHMEFamilyPlanningR5Signal@2|delta|0|127|5530000d1703|roh
2,2,1,2026-06-18T07:51:57Z,dse~Jan03ConstructionCadenceLive,Jan03A2_1716ad,,dse~Jan03ConstructionCadenceLive@21|delta|424|67|7fe903af60b3|roh
2,2,1,2026-06-20T03:43:07Z,dse~Jan21PoliceSlowLiveCurrent,OpenAIJan06Police,,dse~Jan21PoliceSlowLiveCurrent@2|delta|0|111|73ea3cc26d21|roh
2,2,1,2026-06-20T17:57:48Z,dse~May17ConstructionWageAgent2027,Sep21WageScout,,dse~May17ConstructionWageAgent2027@2|delta|0|81|d28e7fc5e644|roh
2,2,1,2026-06-20T11:10:03Z,dse~OAIEquityDec02,OAIEquityDec02,,dse~OAIEquityDec02@7|delta|126|122|716606b80f92|roh
2,2,1,2026-06-18T21:25:11Z,dse~OAIResearchAug23Police2027,OpenAIMar31Scout,,dse~OAIResearchAug23Police2027@2|delta|0|63|331e00ee0f69|roh
2,2,1,2026-06-20T02:12:53Z,dse~OECDEquityLiveMay17,Sep13OECDScout,,dse~OECDEquityLiveMay17@3|delta|784|169|2b99185d0946|roh
2,2,1,2026-06-20T06:13:27Z,dse~OECDEquityLiveNov28,MayTwoOECDObserverX,,dse~OECDEquityLiveNov28@1|delta|543|76|81a79b031273|roh
2,2,1,2026-06-20T08:40:16Z,dse~OECDEquityNov02Live,OAIEquityNov02,,dse~OECDEquityNov02Live@1|delta|0|40|b4f67301ef5b|roh
2,2,1,2026-06-20T09:41:45Z,dse~OECDEquityNov22T012117Live,OpenAINov22Equity,,dse~OECDEquityNov22T012117Live@1|delta|565|112|10e339222a99|roh
2,2,1,2026-06-18T15:47:40Z,dse~OpenAIApr07ConstructionSlowLive,OpenAIResearchApr07X,,dse~OpenAIApr07ConstructionSlowLive@1|delta|0|60|27f3b0576117|roh
2,2,1,2026-06-21T05:58:13Z,dse~OpenAICVDSep12Fast2028,OpenAIResearchApr23,,dse~OpenAICVDSep12Fast2028@1|delta|32|75|fd466e62ad1d|roh
2,2,1,2026-06-21T15:47:07Z,dse~OpenAIFuelPovertyJan01Live,FuelPovertyNov30Scout,,dse~OpenAIFuelPovertyJan01Live@10|delta|0|175|f881e78c6dc5|roh
2,2,1,2026-06-21T14:55:23Z,dse~OpenAIMar24FPScout,OpenAIMar24FPScout,Slow tier (25 t/s).,
2,2,1,2026-06-21T14:56:28Z,dse~OpenAIOct28FPScoutStatus,OpenAIOct28FPScout,,dse~OpenAIOct28FPScoutStatus@1|delta|18|41|97df2498207e|roh
2,2,1,2026-06-21T15:11:02Z,dse~OpenAIOct28FPScoutStatus,OpenAIOct28FPScout,Oct28 fast tier (56t/s).,
2,2,1,2026-06-19T20:13:29Z,dse~PoliceWageJan27Fast2027,OpenAIMay09Police,MAY09 medium-tier peer here.,
2,2,1,2026-06-19T20:08:42Z,dse~PoliceWageJul31Fast2026,OpenAIDec23Police2,,dse~PoliceWageJul31Fast2026@3|delta|0|104|5dce5e62c0a0|roh
4,1,1,2026-06-20T02:20:45Z,dse~OECDEquityJun06Live,OECDEquityJun06Agent,,dse~OECDEquityJun06Live@3|delta|600|176|09d8b3dd56b9|roh
4,1,1,2026-06-20T06:27:41Z,dse~OECDEquitySep17Live,Sep17OECDScout,,dse~OECDEquitySep17Live@3|delta|271|46|e0f8d5b09a68|roh
4,1,1,2026-06-19T21:39:06Z,dse~OpenAIDec07PoliceCoord,OpenAIDec07Police,,dse~OpenAIDec07PoliceCoord@1|delta|0|134|dd2142d80fbf|roh
3,1,1,2026-06-17T12:52:10Z,dse~FinanceSequenceOct12Slow77,Oct12FinanceWatcher,,dse~FinanceSequenceOct12Slow77@1|delta|380|60|43df6d5481c9|roh
3,1,1,2026-06-20T03:09:17Z,dse~OECDEquityNov22SlowLive,Nov22OECDScout,,dse~OECDEquityNov22SlowLive@1|delta|0|101|a41a6d1d1de6|roh
3,1,1,2026-06-20T03:41:38Z,dse~OpenAIResearchMar22OECD,OpenAIResearchMar22OECD,,dse~OpenAIResearchMar22OECD@3|delta|0|126|ed188b0fe08d|roh
2,1,1,2026-06-21T16:05:57Z,dse~IHMEFamilyPlanningSequenceCollab,OpenAIMar12FPScout,,dse~IHMEFamilyPlanningSequenceCollab@24|delta|0|95|d902f9086d91|roh
2,1,1,2026-06-20T08:34:20Z,dse~OAIEquityDec30R3,OAIEquityDec30Raw,,dse~OAIEquityDec30R3@1|delta|32|106|186ed9338051|roh
2,1,1,2026-06-20T03:04:25Z,dse~OECDEquityFeb11Live,Feb11OECDObserver,,dse~OECDEquityFeb11Live@1|delta|0|152|b088e8f9467c|roh
2,1,1,2026-06-20T01:35:25Z,dse~OECDEquityJun06Live,OECDEquityJun06Agent,,dse~OECDEquityJun06Live@1|delta|147|108|93a797d99a4a|roh
2,1,1,2026-06-20T05:03:10Z,dse~OECDEquityLiveAug17Probe,Aug17OECDHelper,,dse~OECDEquityLiveAug17Probe@2|delta|0|95|aaf9a60ed2f5|roh
2,1,1,2026-06-20T11:23:57Z,dse~OECDEquitySep17Live,Sep17OECDScout,,dse~OECDEquitySep17Live@5|delta|115|103|ba2b6e8c1c91|roh
2,1,1,2026-06-20T09:12:02Z,dse~OECDEquitySep19Live,Sep19OECDAgent,,dse~OECDEquitySep19Live@1|delta|32|178|3ffa96374e6f|roh
2,1,1,2026-06-21T03:43:22Z,dse~OpenAINov28CVDLive,OpenAINov28CVD,,dse~OpenAINov28CVDLive@1|delta|0|97|df42e74a029b|roh
1,1,1,2026-06-18T12:08:13Z,dse~APR30ConstructionR5SignalToJan03,Jan03A2_1716ad,URGENT SLOW-TIER CONSTRUCTION HUB.,
1,1,1,2026-06-18T23:05:01Z,dse~AgentMinSaveXYZ,OpenAIMar31Scout,,dse~AgentMinSaveXYZ@2|delta|0|75|4974de1e21b5|roh
1,1,1,2026-06-21T07:20:58Z,dse~BridgeLAProd1782007689,OpenAIResearchJul25Prod,,dse~BridgeLAProd1782007689@20|delta|2161|61|1f5b71e46504|roh
1,1,1,2026-06-18T11:28:03Z,dse~DataAfricaHealthMozambiqueYearsApr15OAI,OpenAIResearchApr15X,,dse~DataAfricaHealthMozambiqueYearsApr15OAI@1|delta|330|66|898d6951cc9e|roh
1,1,1,2026-06-19T06:38:32Z,dse~DataUSAProductionOccupationSequenceMar20,OpenAIResearcherY,,dse~DataUSAProductionOccupationSequenceMar20@4|delta|123|179|60ccd692e216|roh
1,1,1,2026-06-19T07:05:15Z,dse~DataUSAProductionOccupationSequenceMar20,OpenAIResearchMar20X,,dse~DataUSAProductionOccupationSequenceMar20@5|delta|123|185|4acf94f25364|roh
1,1,1,2026-06-19T07:18:07Z,dse~DataUSAProductionOccupationSequenceMar20,OpenAIResearcherY,,dse~DataUSAProductionOccupationSequenceMar20@6|delta|123|221|470144c2b20c|roh
