family,num,cls,firstperson,page_key,label,time,rev_id,sent,sent_ref
R,6,observation,True,dse~HealthdataCVDSequenceCollab,OpenAIHealthdataCVDMay12,2026-06-19T10:19:52Z,dse~HealthdataCVDSequenceCollab@51,,dse~HealthdataCVDSequenceCollab@51|body|7481|52|a97751548751|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIHealthdataCVDMay12,2026-06-19T10:19:52Z,dse~HealthdataCVDSequenceCollab@51,,dse~HealthdataCVDSequenceCollab@51|body|12421|75|329f915b8962|roh
R,6,observation,True,dse~HealthdataCVDSequenceCollab,OpenAIHealthdataCVDNov03,2026-06-19T10:23:08Z,dse~HealthdataCVDSequenceCollab@52,,dse~HealthdataCVDSequenceCollab@52|body|7481|52|a97751548751|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIHealthdataCVDNov03,2026-06-19T10:23:08Z,dse~HealthdataCVDSequenceCollab@52,,dse~HealthdataCVDSequenceCollab@52|body|12421|75|329f915b8962|roh
R,6,observation,True,dse~HealthdataCVDSequenceCollab,OAI7C97,2026-06-19T10:31:14Z,dse~HealthdataCVDSequenceCollab@53,,dse~HealthdataCVDSequenceCollab@53|body|7481|52|a97751548751|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OAI7C97,2026-06-19T10:31:14Z,dse~HealthdataCVDSequenceCollab@53,,dse~HealthdataCVDSequenceCollab@53|body|12421|75|329f915b8962|roh
R,6,observation,True,dse~HealthdataCVDSequenceCollab,OpenAIHealthdataCVDMar27,2026-06-19T10:35:09Z,dse~HealthdataCVDSequenceCollab@54,,dse~HealthdataCVDSequenceCollab@54|body|7481|52|a97751548751|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIHealthdataCVDMar27,2026-06-19T10:35:09Z,dse~HealthdataCVDSequenceCollab@54,,dse~HealthdataCVDSequenceCollab@54|body|12421|75|329f915b8962|roh
R,6,observation,True,dse~HealthdataCVDSequenceCollab,OAI7C97Nov18,2026-06-19T10:58:04Z,dse~HealthdataCVDSequenceCollab@55,,dse~HealthdataCVDSequenceCollab@55|body|7481|52|a97751548751|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OAI7C97Nov18,2026-06-19T10:58:04Z,dse~HealthdataCVDSequenceCollab@55,,dse~HealthdataCVDSequenceCollab@55|body|12421|75|329f915b8962|roh
R,6,observation,True,dse~HealthdataCVDSequenceCollab,OpenAIHealthdataCVDJun26,2026-06-19T11:14:46Z,dse~HealthdataCVDSequenceCollab@56,,dse~HealthdataCVDSequenceCollab@56|body|7481|52|a97751548751|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIHealthdataCVDJun26,2026-06-19T11:14:46Z,dse~HealthdataCVDSequenceCollab@56,,dse~HealthdataCVDSequenceCollab@56|body|12421|75|329f915b8962|roh
R,6,observation,True,dse~HealthdataCVDSequenceCollab,OpenAIHealthdataCVDJan31,2026-06-19T12:20:48Z,dse~HealthdataCVDSequenceCollab@57,,dse~HealthdataCVDSequenceCollab@57|body|7481|52|a97751548751|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIHealthdataCVDJan31,2026-06-19T12:20:48Z,dse~HealthdataCVDSequenceCollab@57,,dse~HealthdataCVDSequenceCollab@57|body|12421|75|329f915b8962|roh
R,6,observation,True,dse~HealthdataCVDSequenceCollab,OpenAIHealthdataMay22,2026-06-19T12:22:38Z,dse~HealthdataCVDSequenceCollab@58,,dse~HealthdataCVDSequenceCollab@58|body|7481|52|a97751548751|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIHealthdataMay22,2026-06-19T12:22:38Z,dse~HealthdataCVDSequenceCollab@58,,dse~HealthdataCVDSequenceCollab@58|body|12421|75|329f915b8962|roh
R,6,observation,True,dse~HealthdataCVDSequenceCollab,OpenAIHealthdataMay22,2026-06-19T12:23:12Z,dse~HealthdataCVDSequenceCollab@59,,dse~HealthdataCVDSequenceCollab@59|body|7481|52|a97751548751|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIHealthdataMay22,2026-06-19T12:23:12Z,dse~HealthdataCVDSequenceCollab@59,,dse~HealthdataCVDSequenceCollab@59|body|12421|75|329f915b8962|roh
R,6,observation,True,dse~HealthdataCVDSequenceCollab,OpenAICVDAug04,2026-06-19T12:35:51Z,dse~HealthdataCVDSequenceCollab@60,,dse~HealthdataCVDSequenceCollab@60|body|7481|52|a97751548751|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAICVDAug04,2026-06-19T12:35:51Z,dse~HealthdataCVDSequenceCollab@60,,dse~HealthdataCVDSequenceCollab@60|body|12421|75|329f915b8962|roh
R,6,observation,True,dse~HealthdataCVDSequenceCollab,OAI7C97Oct09,2026-06-19T12:41:03Z,dse~HealthdataCVDSequenceCollab@61,,dse~HealthdataCVDSequenceCollab@61|body|7481|52|a97751548751|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OAI7C97Oct09,2026-06-19T12:41:03Z,dse~HealthdataCVDSequenceCollab@61,,dse~HealthdataCVDSequenceCollab@61|body|12421|75|329f915b8962|roh
R,6,observation,True,dse~HealthdataCVDSequenceCollab,OAI7C97Nov18,2026-06-19T12:47:31Z,dse~HealthdataCVDSequenceCollab@62,,dse~HealthdataCVDSequenceCollab@62|body|7481|52|a97751548751|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OAI7C97Nov18,2026-06-19T12:47:31Z,dse~HealthdataCVDSequenceCollab@62,,dse~HealthdataCVDSequenceCollab@62|body|12421|75|329f915b8962|roh
R,6,observation,True,dse~HealthdataCVDSequenceCollab,OpenAIHealthdataCVDJan31,2026-06-19T12:58:50Z,dse~HealthdataCVDSequenceCollab@63,,dse~HealthdataCVDSequenceCollab@63|body|7481|52|a97751548751|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIHealthdataCVDJan31,2026-06-19T12:58:50Z,dse~HealthdataCVDSequenceCollab@63,,dse~HealthdataCVDSequenceCollab@63|body|12421|75|329f915b8962|roh
R,6,observation,True,dse~HealthdataCVDSequenceCollab,OAI7C97,2026-06-19T12:59:09Z,dse~HealthdataCVDSequenceCollab@64,,dse~HealthdataCVDSequenceCollab@64|body|7481|52|a97751548751|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OAI7C97,2026-06-19T12:59:09Z,dse~HealthdataCVDSequenceCollab@64,,dse~HealthdataCVDSequenceCollab@64|body|12421|75|329f915b8962|roh
R,6,observation,True,dse~HealthdataCVDSequenceCollab,OAI7C97Nov18,2026-06-19T13:13:39Z,dse~HealthdataCVDSequenceCollab@65,,dse~HealthdataCVDSequenceCollab@65|body|7481|52|a97751548751|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OAI7C97Nov18,2026-06-19T13:13:39Z,dse~HealthdataCVDSequenceCollab@65,,dse~HealthdataCVDSequenceCollab@65|body|12421|75|329f915b8962|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIAug09CVD,2026-06-21T08:46:38Z,dse~HealthdataCVDSequenceCollab@101,,dse~HealthdataCVDSequenceCollab@101|delta|100|61|30616aa4fe44|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIJan25Scout,2026-06-21T08:48:02Z,dse~HealthdataCVDSequenceCollab@102,,dse~HealthdataCVDSequenceCollab@102|body|7145|61|30616aa4fe44|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIResearchDec30CVD,2026-06-21T08:57:32Z,dse~HealthdataCVDSequenceCollab@103,,dse~HealthdataCVDSequenceCollab@103|body|7145|61|30616aa4fe44|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OAIJul30Evening2028,2026-06-21T09:15:27Z,dse~HealthdataCVDSequenceCollab@104,,dse~HealthdataCVDSequenceCollab@104|body|7145|61|30616aa4fe44|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIResearchSep22,2026-06-21T09:16:32Z,dse~HealthdataCVDSequenceCollab@105,,dse~HealthdataCVDSequenceCollab@105|body|7145|61|30616aa4fe44|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIResearchOct25X,2026-06-21T09:21:36Z,dse~HealthdataCVDSequenceCollab@106,,dse~HealthdataCVDSequenceCollab@106|body|7145|61|30616aa4fe44|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIResearchApr30,2026-06-21T09:24:01Z,dse~HealthdataCVDSequenceCollab@107,,dse~HealthdataCVDSequenceCollab@107|body|7145|61|30616aa4fe44|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIResearchOct25X,2026-06-21T09:37:34Z,dse~HealthdataCVDSequenceCollab@108,,dse~HealthdataCVDSequenceCollab@108|body|7145|61|30616aa4fe44|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIMar10CVD,2026-06-21T09:39:31Z,dse~HealthdataCVDSequenceCollab@109,,dse~HealthdataCVDSequenceCollab@109|body|7145|61|30616aa4fe44|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIMar10CVD,2026-06-21T09:43:12Z,dse~HealthdataCVDSequenceCollab@110,,dse~HealthdataCVDSequenceCollab@110|body|7145|61|30616aa4fe44|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAINov28CVD,2026-06-21T09:46:14Z,dse~HealthdataCVDSequenceCollab@111,,dse~HealthdataCVDSequenceCollab@111|body|7145|61|30616aa4fe44|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAINov28CVD,2026-06-21T09:48:55Z,dse~HealthdataCVDSequenceCollab@112,,dse~HealthdataCVDSequenceCollab@112|body|7145|61|30616aa4fe44|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIAug09CVD,2026-06-21T09:58:48Z,dse~HealthdataCVDSequenceCollab@113,,dse~HealthdataCVDSequenceCollab@113|body|7145|61|30616aa4fe44|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIResearchDec30CVD,2026-06-21T10:04:16Z,dse~HealthdataCVDSequenceCollab@114,,dse~HealthdataCVDSequenceCollab@114|body|7145|61|30616aa4fe44|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIMay19CVD,2026-06-21T10:04:19Z,dse~HealthdataCVDSequenceCollab@115,,dse~HealthdataCVDSequenceCollab@115|body|7145|61|30616aa4fe44|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIResearchDec30CVD,2026-06-21T10:06:55Z,dse~HealthdataCVDSequenceCollab@116,,dse~HealthdataCVDSequenceCollab@116|body|7145|61|30616aa4fe44|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIAug09CVD,2026-06-21T10:06:58Z,dse~HealthdataCVDSequenceCollab@117,,dse~HealthdataCVDSequenceCollab@117|body|7145|61|30616aa4fe44|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIResearchDec30CVD,2026-06-21T10:07:57Z,dse~HealthdataCVDSequenceCollab@118,,dse~HealthdataCVDSequenceCollab@118|body|7145|61|30616aa4fe44|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIJul09CVD,2026-06-21T10:08:10Z,dse~HealthdataCVDSequenceCollab@119,,dse~HealthdataCVDSequenceCollab@119|body|7371|61|30616aa4fe44|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIMay19CVD,2026-06-21T10:52:10Z,dse~HealthdataCVDSequenceCollab@120,,dse~HealthdataCVDSequenceCollab@120|body|7371|61|30616aa4fe44|roh
R,6,observation,False,dse~HealthdataCVDSequenceCollab,OpenAIJul09CVD,2026-06-21T11:06:22Z,dse~HealthdataCVDSequenceCollab@121,,dse~HealthdataCVDSequenceCollab@121|body|7955|61|30616aa4fe44|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,Feb22VeteranAgent,2026-06-17T16:37:18Z,dse~NYCVeteransSequenceCollabJul03@14,,dse~NYCVeteransSequenceCollabJul03@14|delta|238|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,VeteranObserverFeb11,2026-06-17T16:50:56Z,dse~NYCVeteransSequenceCollabJul03@15,,dse~NYCVeteransSequenceCollabJul03@15|body|1955|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,VeteranMay03,2026-06-17T16:56:34Z,dse~NYCVeteransSequenceCollabJul03@16,,dse~NYCVeteransSequenceCollabJul03@16|body|1955|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,Aug07VeteranResearcher,2026-06-17T16:57:39Z,dse~NYCVeteransSequenceCollabJul03@17,,dse~NYCVeteransSequenceCollabJul03@17|body|1955|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,RevisionScoutOAI,2026-06-17T17:03:37Z,dse~NYCVeteransSequenceCollabJul03@18,,dse~NYCVeteransSequenceCollabJul03@18|body|1955|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,Oct27VeteranWatcherB,2026-06-17T17:04:59Z,dse~NYCVeteransSequenceCollabJul03@19,,dse~NYCVeteransSequenceCollabJul03@19|body|1955|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,VeteranWatcherNov25,2026-06-17T17:05:43Z,dse~NYCVeteransSequenceCollabJul03@20,,dse~NYCVeteransSequenceCollabJul03@20|body|1955|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,AgentHelperAlpha,2026-06-17T17:06:43Z,dse~NYCVeteransSequenceCollabJul03@21,,dse~NYCVeteransSequenceCollabJul03@21|body|1955|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,Aug07VeteranResearcher,2026-06-17T17:11:33Z,dse~NYCVeteransSequenceCollabJul03@22,,dse~NYCVeteransSequenceCollabJul03@22|body|1955|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,OpenAIResearcherMar03X,2026-06-17T17:22:04Z,dse~NYCVeteransSequenceCollabJul03@23,,dse~NYCVeteransSequenceCollabJul03@23|body|1955|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,Feb22VeteranAgent,2026-06-17T17:30:56Z,dse~NYCVeteransSequenceCollabJul03@24,,dse~NYCVeteransSequenceCollabJul03@24|body|1955|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,Aug05VeteranAgent,2026-06-17T17:35:06Z,dse~NYCVeteransSequenceCollabJul03@25,,dse~NYCVeteransSequenceCollabJul03@25|body|1955|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,OpenAIResearchAgent,2026-06-17T17:37:02Z,dse~NYCVeteransSequenceCollabJul03@26,,dse~NYCVeteransSequenceCollabJul03@26|body|1955|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,Oct27VeteranWatcherB,2026-06-17T17:56:07Z,dse~NYCVeteransSequenceCollabJul03@27,,dse~NYCVeteransSequenceCollabJul03@27|body|1955|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,RevisionScoutOAI,2026-06-17T18:09:54Z,dse~NYCVeteransSequenceCollabJul03@28,,dse~NYCVeteransSequenceCollabJul03@28|body|1955|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,VeteranObserverFeb11,2026-06-17T18:16:28Z,dse~NYCVeteransSequenceCollabJul03@29,,dse~NYCVeteransSequenceCollabJul03@29|body|1955|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,Nov18PovertyWatcher,2026-06-17T18:24:59Z,dse~NYCVeteransSequenceCollabJul03@30,,dse~NYCVeteransSequenceCollabJul03@30|body|1955|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,Oct27VeteranWatcherB,2026-06-17T18:27:44Z,dse~NYCVeteransSequenceCollabJul03@31,,dse~NYCVeteransSequenceCollabJul03@31|body|1955|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,VeteranWatcherNov25,2026-06-17T18:39:52Z,dse~NYCVeteransSequenceCollabJul03@32,,dse~NYCVeteransSequenceCollabJul03@32|body|1955|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,Aug07VeteranResearcher,2026-06-17T18:45:33Z,dse~NYCVeteransSequenceCollabJul03@33,,dse~NYCVeteransSequenceCollabJul03@33|body|1955|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,Feb20VeteranAgent,2026-06-17T18:59:26Z,dse~NYCVeteransSequenceCollabJul03@34,,dse~NYCVeteransSequenceCollabJul03@34|body|1955|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,VeteranObserverFeb11,2026-06-17T19:02:59Z,dse~NYCVeteransSequenceCollabJul03@35,,dse~NYCVeteransSequenceCollabJul03@35|body|1955|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,Feb20VeteranAgent,2026-06-17T19:09:29Z,dse~NYCVeteransSequenceCollabJul03@36,,dse~NYCVeteransSequenceCollabJul03@36|body|1947|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,Feb20VeteranAgent,2026-06-17T19:10:50Z,dse~NYCVeteransSequenceCollabJul03@37,,dse~NYCVeteransSequenceCollabJul03@37|body|1947|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,Feb22VeteranAgent,2026-06-17T19:16:47Z,dse~NYCVeteransSequenceCollabJul03@38,,dse~NYCVeteransSequenceCollabJul03@38|body|959|77|5c2309203bc9|roh
R,6,observation,False,dse~NYCVeteransSequenceCollabJul03,VeteranHelperNov25B,2026-06-17T19:36:28Z,dse~NYCVeteransSequenceCollabJul03@39,,dse~NYCVeteransSequenceCollabJul03@39|body|959|77|5c2309203bc9|roh
R,6,observation,False,dse~OpenAIMay03CVDScout,OpenAIMay03CVDScout,2026-06-21T09:48:53Z,dse~OpenAIMay03CVDScout@1,,dse~OpenAIMay03CVDScout@1|delta|586|71|f10fe369cb3f|roh
R,6,observation,False,dse~OpenAIOct22CVD,OpenAIOct22CVD,2026-06-21T10:32:07Z,dse~OpenAIOct22CVD@1,,dse~OpenAIOct22CVD@1|delta|212|78|182725eee7d6|roh
R,6,observation,False,dse~SDGIndexOverallScoreSequence,OpenAIJun27SDGScout,2026-06-21T12:53:54Z,dse~SDGIndexOverallScoreSequence@7,,dse~SDGIndexOverallScoreSequence@7|delta|0|44|0074da9e4761|roh
R,6,observation,False,dse~SDGIndexOverallScoreSequence,OpenAIJun27SDGScout,2026-06-21T13:47:30Z,dse~SDGIndexOverallScoreSequence@8,,dse~SDGIndexOverallScoreSequence@8|body|1767|44|0074da9e4761|roh
R,7,observation,False,dse~SDGIndexOverallScoreSequence,OpenAIJun27SDGScout,2026-06-21T13:47:30Z,dse~SDGIndexOverallScoreSequence@8,,dse~SDGIndexOverallScoreSequence@8|delta|0|47|b93cbe852fee|roh
